scenario,scenario_name,tier,tier_label,year,from_node_id,to_node_id,flow_methanol_10kt,edge_spare_capacity_10kt,flow_to_spare_pct,edge_distance_km,segment_count,avg_unit_cost,segment_ids,edge_desc
S6,化工主导,high,高档,2050,N084,N055,217.8665,217.86652215350006,99.99998983161808,106.86955196721219,1,3683.9991967558117,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,high,高档,2050,N086,N065,191.2797,503.4193919846887,37.99609292877969,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S6,化工主导,high,高档,2050,N089,N086,191.2797,488.6906307927394,39.14126605818322,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S6,化工主导,high,高档,2050,N132,N133,180.6281,800.0,22.5785125,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S6,化工主导,high,高档,2050,N133,N078,144.5482,824.2433525391467,17.537078043117713,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,high,高档,2050,N140,N036,83.2583,1091.8228977611855,7.625623182177582,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S6,化工主导,high,高档,2055,N006,N024,2.6832,714.0368887881559,0.37577890472211517,270.92089606559665,1,2555.0,S053,西南成品油管网（南线）:东海岛->南宁
S6,化工主导,high,高档,2055,N018,N057,81.9353,687.1686941372941,11.923607798062697,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,high,高档,2055,N033,N133,86.7016,1409.0684057891872,6.153115039964323,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S6,化工主导,high,高档,2055,N053,N046,14.7385,618.6191010252712,2.382483821720519,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S6,化工主导,high,高档,2055,N055,N089,218.7889,249.81140209152736,87.58163084959544,104.77585623653098,1,2670.6389748291617,S018,大港-济南-枣庄成品油管道:德州->济南
S6,化工主导,high,高档,2055,N065,N067,218.2268,555.6486045010747,39.27424603107735,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S6,化工主导,high,高档,2055,N067,N007,1.6423,630.8494065855263,0.2603315439240804,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S6,化工主导,high,高档,2055,N067,N053,216.5845,587.5589068210993,36.8617507939414,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S6,化工主导,high,高档,2055,N078,N144,54.3931,462.4711199539185,11.761404691696171,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S6,化工主导,high,高档,2055,N084,N055,234.6624,234.66241741988162,99.99999257662057,106.86955196721219,1,3683.999446012655,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,high,高档,2055,N086,N065,218.2268,555.6486045010747,39.27424603107735,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S6,化工主导,high,高档,2055,N089,N086,218.2268,544.9010977779958,40.048882428368714,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S6,化工主导,high,高档,2055,N132,N133,192.7286,800.0,24.091075,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S6,化工主导,high,高档,2055,N133,N078,136.7944,909.0684057891873,15.0477564866249,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,high,高档,2055,N140,N036,94.6491,1161.8540670875645,8.146384531515064,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S6,化工主导,high,高档,2060,N006,N024,2.9489,777.6230446099424,0.37921972868990467,270.92089606559665,1,2555.0,S053,西南成品油管网（南线）:东海岛->南宁
S6,化工主导,high,高档,2060,N018,N033,4.4659,927.1196473755682,0.48169618804237274,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S6,化工主导,high,高档,2060,N018,N057,81.3188,695.8883450140861,11.685610282545248,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,high,高档,2060,N033,N133,95.8226,1495.28831171093,6.408302616259899,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S6,化工主导,high,高档,2060,N053,N046,58.2687,639.9646516167563,9.104987260279852,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S6,化工主导,high,高档,2060,N055,N089,259.7532,276.37402868051674,93.98611050399019,104.77585623653098,1,2946.8465327857366,S018,大港-济南-枣庄成品油管道:德州->济南
S6,化工主导,high,高档,2060,N065,N067,259.3885,626.2609051227721,41.418600119889255,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S6,化工主导,high,高档,2060,N067,N007,1.6232,649.5345123877524,0.2499020404678664,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S6,化工主导,high,高档,2060,N067,N053,257.7653,633.6292689510332,40.68077543619913,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S6,化工主导,high,高档,2060,N078,N144,50.6121,500.0,10.12242,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S6,化工主导,high,高档,2060,N084,N055,270.0537,270.05372385270437,99.99999116742254,106.86955196721219,1,3684.0016107907427,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,high,高档,2060,N086,N065,259.3885,626.2609051227721,41.418600119889255,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S6,化工主导,high,高档,2060,N089,N086,259.3885,623.6266925275847,41.59355317981784,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S6,化工主导,high,高档,2060,N132,N133,173.7415,800.0,21.7176875,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S6,化工主导,high,高档,2060,N133,N078,132.4743,995.2883117109299,13.310143246058297,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,high,高档,2060,N140,N036,101.7231,1242.5970991866527,8.186330071636517,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,low,低档,2025,N018,N033,34.5247,436.9476525974279,7.901335502037489,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S7,交通主导,low,低档,2025,N018,N057,8.0165,637.2002561058623,1.2580817291241273,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,low,低档,2025,N033,N133,55.3871,1138.2823286391263,4.865849061033748,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S7,交通主导,low,低档,2025,N053,N046,10.2759,590.8118673089803,1.7392846299456528,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,low,低档,2025,N055,N089,55.8529,211.93997054134474,26.353169653340284,104.77585623653098,1,1724.0,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,low,低档,2025,N065,N067,55.6692,410.2824767677972,13.568505396223987,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,low,低档,2025,N067,N007,0.1396,590.0511746128182,0.023658964850227306,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S7,交通主导,low,低档,2025,N067,N053,55.5296,491.37406438060924,11.300881349933805,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,low,低档,2025,N078,N144,11.6043,367.5755948888899,3.156983260411434,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S7,交通主导,low,低档,2025,N084,N055,73.3933,182.36150170582619,40.24604936539365,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,low,低档,2025,N086,N065,55.6692,410.2824767677972,13.568505396223987,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,low,低档,2025,N089,N086,55.6692,387.8579383308359,14.352987137397497,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,low,低档,2025,N133,N078,25.4953,638.2823286391264,3.9943609365401365,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,low,低档,2025,N140,N036,15.8024,793.0093561149909,1.9927129331004465,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,low,低档,2030,N006,N024,1.2209,428.6009848107069,0.2848570216279869,270.92089606559665,1,2555.0,S053,西南成品油管网（南线）:东海岛->南宁
S7,交通主导,low,低档,2030,N018,N057,1.508,651.116647298594,0.23160212632506227,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,low,低档,2030,N053,N046,21.5479,590.040307309705,3.6519369495700857,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,low,低档,2030,N055,N089,45.7754,214.17833010793208,21.372563684165502,104.77585623653098,1,1724.0,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,low,低档,2030,N065,N067,45.7754,417.28772187724223,10.969745238146789,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,low,低档,2030,N067,N007,0.1136,593.264279905094,0.01914829593620113,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S7,交通主导,low,低档,2030,N067,N053,58.3672,494.64530972647526,11.799808641120118,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,low,低档,2030,N084,N055,45.7754,184.55885049482794,24.802603547469975,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,low,低档,2030,N086,N065,45.7754,417.28772187724223,10.969745238146789,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,low,低档,2030,N089,N086,45.7754,395.5889364524727,11.57145607015721,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,low,低档,2030,N127,N109,2.1549,600.0,0.35915,510.4977785150275,1,3752.0,S051,西南成品油管网（北线）:贵阳->简阳
S7,交通主导,low,低档,2030,N132,N133,15.0044,800.0,1.87555,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S7,交通主导,low,低档,2030,N133,N078,2.76,678.1742083164372,0.4069750760430245,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,low,低档,2030,N140,N036,27.006,799.0875062711441,3.3796048352727466,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,low,低档,2035,N053,N046,15.4365,590.7167893391488,2.613181185736948,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,low,低档,2035,N067,N007,0.0789,600.490534575954,0.013139257899496534,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S7,交通主导,low,低档,2035,N067,N053,41.0031,510.7553069775432,8.02793420642868,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,low,低档,2035,N140,N036,26.8646,880.5126987403823,3.051017894282633,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,low,低档,2040,N053,N046,10.2499,594.0855871798838,1.7253237952895197,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,low,低档,2040,N067,N007,0.0387,604.3680408754009,0.006403382935991243,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S7,交通主导,low,低档,2040,N067,N053,22.8022,520.0134834621572,4.384924761601759,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,low,低档,2040,N140,N036,26.698,944.2994237852738,2.8272811914868767,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,low,低档,2045,N053,N046,6.4756,599.3703686137759,1.0804004233603959,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,low,低档,2045,N067,N007,0.0066,608.9254696146957,0.0010838764888872563,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S7,交通主导,low,低档,2045,N067,N053,8.6351,533.0043471983331,1.6200805951000703,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,low,低档,2045,N140,N036,26.5643,1018.6653925666984,2.607755225007378,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,low,低档,2050,N022,N116,3.2399,354.5080112328965,0.91391446662443,189.33685987698024,1,2147.0,S098,苏南成品油管道:南京(南京->苏州(苏州
S7,交通主导,low,低档,2050,N053,N046,4.9784,607.2788165492509,0.8197881869630879,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,low,低档,2050,N067,N053,4.9784,551.7510752633809,0.902290946623627,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,low,低档,2050,N140,N036,26.4943,1091.8228977611855,2.4266115003016817,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,low,低档,2055,N022,N116,7.115,444.76645648485993,1.599715962447406,189.33685987698024,1,2147.0,S098,苏南成品油管道:南京(南京->苏州(苏州
S7,交通主导,low,低档,2055,N053,N046,4.0307,618.6191010252712,0.6515641035525255,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,low,低档,2055,N067,N053,4.0307,587.5589068210993,0.6860078118477528,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,low,低档,2055,N140,N036,26.4437,1161.8540670875645,2.275991516411935,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,low,低档,2060,N022,N116,9.4836,538.756329479957,1.7602763032323339,189.33685987698024,1,2147.0,S098,苏南成品油管道:南京(南京->苏州(苏州
S7,交通主导,low,低档,2060,N053,N046,3.6236,639.9646516167563,0.5662187733096855,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,low,低档,2060,N067,N053,3.6236,633.6292689510332,0.5718801478345269,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,low,低档,2060,N140,N036,26.4127,1242.5970991866527,2.125604511493593,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,mid,中档,2025,N018,N033,181.632,436.9476525974279,41.56836612356003,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S7,交通主导,mid,中档,2025,N018,N057,45.4467,637.2002561058623,7.132247604189544,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,mid,中档,2025,N033,N133,184.8234,1138.2823286391263,16.23704377638592,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S7,交通主导,mid,中档,2025,N034,N068,151.6349,991.4819700022991,15.293762729709382,539.1852382576222,1,3896.0,S002,西部成品油管道:哈密->柳园
S7,交通主导,mid,中档,2025,N052,N077,151.6349,991.5947786368739,15.29202283703526,220.44441556684987,1,2302.0,S005,西部成品油管道:张掖->武威
S7,交通主导,mid,中档,2025,N068,N136,151.6349,991.541850008519,15.29283912713288,1.0,1,1205.0,S003,西部成品油管道:柳园->酒泉
S7,交通主导,mid,中档,2025,N077,N018,151.6349,997.3030978452247,15.204495035423301,233.1471451641557,1,2366.0,S006,西部成品油管道:武威->兰州
S7,交通主导,mid,中档,2025,N078,N144,46.0662,367.5755948888899,12.53244248000872,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S7,交通主导,mid,中档,2025,N084,N055,6.425,182.36150170582619,3.523221699700848,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,mid,中档,2025,N133,N078,93.7739,638.2823286391264,14.69160210027029,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,mid,中档,2025,N136,N052,151.6349,991.541850008519,15.29283912713288,190.68247460045217,1,2153.0,S004,西部成品油管道:酒泉->张掖
S7,交通主导,mid,中档,2030,N018,N033,112.298,496.7898411927255,22.6047295432587,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S7,交通主导,mid,中档,2030,N018,N057,41.0931,651.116647298594,6.311173300589136,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,mid,中档,2030,N033,N133,144.2922,1178.1742083164372,12.24710225206743,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S7,交通主导,mid,中档,2030,N034,N068,10.5583,993.443090799389,1.0627986744066138,539.1852382576222,1,3896.0,S002,西部成品油管道:哈密->柳园
S7,交通主导,mid,中档,2030,N052,N077,10.5583,993.5497082407396,1.0626846258850389,220.44441556684987,1,2302.0,S005,西部成品油管道:张掖->武威
S7,交通主导,mid,中档,2030,N055,N089,2.5177,214.17833010793208,1.1755157483631709,104.77585623653098,1,1724.0,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,mid,中档,2030,N065,N067,0.4699,417.28772187724223,0.11260815388626155,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,mid,中档,2030,N067,N053,0.4699,494.64530972647526,0.09499736291037335,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,mid,中档,2030,N068,N136,10.5583,993.4995697821863,1.0627382558720975,1.0,1,1205.0,S003,西部成品油管道:柳园->酒泉
S7,交通主导,mid,中档,2030,N077,N018,10.5583,997.8508598146202,1.0581040138564906,233.1471451641557,1,2366.0,S006,西部成品油管道:武威->兰州
S7,交通主导,mid,中档,2030,N078,N144,33.5884,380.57836281469605,8.825619972608433,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S7,交通主导,mid,中档,2030,N084,N055,89.8905,184.55885049482794,48.705602445502386,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,mid,中档,2030,N086,N065,0.4699,417.28772187724223,0.11260815388626155,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,mid,中档,2030,N089,N086,0.4699,395.5889364524727,0.1187849195717978,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,mid,中档,2030,N133,N078,70.1651,678.1742083164372,10.346176415966093,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,mid,中档,2030,N136,N052,10.5583,993.4995697821863,1.0627382558720975,190.68247460045217,1,2153.0,S004,西部成品油管道:酒泉->张掖
S7,交通主导,mid,中档,2035,N018,N033,14.3693,539.4297794503814,2.6637943523697767,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S7,交通主导,mid,中档,2035,N018,N057,35.5195,667.3856553305831,5.322185113853812,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,mid,中档,2035,N033,N133,82.4254,1212.9433799680733,6.795486200037596,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S7,交通主导,mid,中档,2035,N053,N046,39.2938,590.7167893391488,6.651884745642503,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,mid,中档,2035,N055,N089,140.5135,217.16003490666327,64.70504577897749,104.77585623653098,1,2064.894291295854,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,mid,中档,2035,N065,N067,139.3507,441.2936038329033,31.577774703656345,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,mid,中档,2035,N067,N007,0.8047,600.490534575954,0.13400710813339492,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S7,交通主导,mid,中档,2035,N067,N053,138.546,510.7553069775432,27.125709338168768,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,mid,中档,2035,N078,N144,16.8423,416.6257040236907,4.042549424421085,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S7,交通主导,mid,中档,2035,N084,N055,190.1268,190.1268471093715,99.99997522213604,106.86955196721219,1,3684.003892139351,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,mid,中档,2035,N086,N065,139.3507,441.2936038329033,31.577774703656345,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,mid,中档,2035,N089,N086,139.3507,420.5323573809044,33.136736699140776,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,mid,中档,2035,N132,N133,8.4043,800.0,1.0505375,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S7,交通主导,mid,中档,2035,N133,N078,39.5732,712.9433799680733,5.550679214073375,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,mid,中档,2035,N140,N036,25.1394,880.5126987403823,2.8550865917053976,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,mid,中档,2040,N018,N057,29.6824,672.2677915772992,4.415264329465803,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,mid,中档,2040,N053,N046,46.812,594.0855871798838,7.879672729011307,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,mid,中档,2040,N055,N089,134.0641,220.92758661033338,60.68237201923494,104.77585623653098,1,1988.0561492599436,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,mid,中档,2040,N065,N067,133.8144,455.2629951521817,29.39276888851236,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,mid,中档,2040,N067,N007,0.6997,604.3680408754009,0.11577382533108715,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S7,交通主导,mid,中档,2040,N067,N053,133.1147,520.0134834621572,25.59831701165632,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,mid,中档,2040,N084,N055,144.7185,195.24676984937275,74.1208164988574,106.86955196721219,1,2222.1383513510714,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,mid,中档,2040,N086,N065,133.8144,455.2629951521817,29.39276888851236,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,mid,中档,2040,N089,N086,133.8144,435.66941949894976,30.714664378761285,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,mid,中档,2040,N127,N109,0.5799,600.0,0.09664999999999999,510.4977785150275,1,3752.0,S051,西南成品油管网（北线）:贵阳->简阳
S7,交通主导,mid,中档,2040,N132,N133,35.1205,800.0,4.3900625,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S7,交通主导,mid,中档,2040,N133,N078,11.8039,720.9459283356648,1.637279515157235,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,mid,中档,2040,N140,N036,62.2168,944.2994237852738,6.588672875664871,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,mid,中档,2045,N006,N024,0.6123,577.1160102666713,0.10609651943585328,270.92089606559665,1,2555.0,S053,西南成品油管网（南线）:东海岛->南宁
S7,交通主导,mid,中档,2045,N018,N057,19.4396,675.4208298851844,2.878146355555034,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,mid,中档,2045,N053,N046,43.0376,599.3703686137759,7.180468413801868,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,mid,中档,2045,N055,N089,98.9285,225.11672712290286,43.945423898238275,104.77585623653098,1,1724.0,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,mid,中档,2045,N065,N067,98.9285,473.7331914983547,20.882746190340264,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,mid,中档,2045,N067,N007,0.6159,608.9254696146957,0.1011453832584335,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S7,交通主导,mid,中档,2045,N067,N053,118.9993,533.0043471983331,22.326140607577425,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,mid,中档,2045,N084,N055,98.9285,202.56554806584865,48.8377717457862,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,mid,中档,2045,N086,N065,98.9285,473.7331914983547,20.882746190340264,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,mid,中档,2045,N089,N086,98.9285,455.4314468786014,21.72192998046754,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,mid,中档,2045,N127,N109,6.8565,600.0,1.14275,510.4977785150275,1,3752.0,S051,西南成品油管网（北线）:贵阳->简阳
S7,交通主导,mid,中档,2045,N132,N133,4.7856,800.0,0.5982,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S7,交通主导,mid,中档,2045,N133,N078,4.0715,772.4166197136509,0.5271119103456604,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,mid,中档,2045,N140,N036,65.1662,1018.6653925666984,6.397213498713531,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S7,交通主导,mid,中档,2050,N018,N057,16.2352,679.0523626601046,2.3908612785618755,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S7,交通主导,mid,中档,2050,N053,N046,41.5405,607.2788165492509,6.840432906263086,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S7,交通主导,mid,中档,2050,N055,N089,76.6673,236.7892894109654,32.37785804869671,104.77585623653098,1,1724.0,S018,大港-济南-枣庄成品油管道:德州->济南
S7,交通主导,mid,中档,2050,N065,N067,76.6673,503.4193919846887,15.229310038643048,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S7,交通主导,mid,中档,2050,N067,N007,0.5724,617.2955305548358,0.09272706048681693,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S7,交通主导,mid,中档,2050,N067,N053,112.1395,551.7510752633809,20.324292063494337,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S7,交通主导,mid,中档,2050,N084,N055,76.6673,217.86652215350006,35.19003252183154,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S7,交通主导,mid,中档,2050,N086,N065,76.6673,503.4193919846887,15.229310038643048,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S7,交通主导,mid,中档,2050,N089,N086,76.6673,488.6906307927394,15.68830977496593,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S7,交通主导,mid,中档,2050,N127,N109,8.2949,600.0,1.3824833333333333,510.4977785150275,1,3752.0,S051,西南成品油管网（北线）:贵阳->简阳
S7,交通主导,mid,中档,2050,N133,N078,1.3055,824.2433525391467,0.1583876892641359,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S7,交通主导,mid,中档,2050,N140,N036,65.096,1091.8228977611855,5.962139110059081,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
